ALL IS ONE,2005-10-29,20:00,2005-10-30,05:00,540.0,Sugarfactory,Lijnbaansgracht T.o. De Melkweg,52.364798,4.881735,10.00,12.50,250,,"[PIET JAN BLAUW, MAA, DIMITRI, QUAZAR, 100 % ISIS, TAHO, DJ TOMMY VAN HUYSTEE]",false,false
GET LOST,2005-10-29,23:00,2005-10-30,05:00,360.0,Supper,Jonge Roelensteeg 21,52.367547,4.888833,0.00,0.00,250,,"[ROELOVE 74, PRINZ, JEREMY NORRIS, JURR, LIN, BARBARA POWER, DJ HERO BONARDI, DJ MUSTAFA]",false,false
2 DAYS OF ACE,2005-10-29,21:00,2005-10-30,03:00,360.0,Suzie Wong,Korte Leidsedwarsstraat 45,,,0.00,0.00,,,"[DAME, PHONOPHUNK, MUSTAFA]",false,false
CR2 LABEL NIGHT,2005-10-29,22:00,2005-10-30,03:00,300.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,,,,,"[MYNC PROJECT, STEVE MAC, FEDDE LE GRAND, RESIDENT DJ DEKKY]",false,false
DUTCH DJ NIGHT,2005-10-29,22:00,2005-10-30,05:00,420.0,The Powerzone,Daniel Goedkoopstr. 1-3,52.343369,4.918505,,,3500,,,false,false
LATER (AFTERPARTY,2005-10-29,04:30,2005-10-29,09:00,270.0,The Zebra,Korte Leidsedwarsstraat 14,52.364116,4.883464,12.00,12.00,,"[FUNKY UPLIFTING, HOUSE]","[ERICK E, VICTOR CORAL, FEDDE LE GRAND]",false,false
HIPOPSTAP SPECIAL,2005-10-29,22:00,2005-10-30,04:00,360.0,The Zebra,Korte Leidsedwarsstraat 14,52.364116,4.883464,10.00,10.00,,,"[RICHI ROMERO, ROBERT FEELGOOD]",false,false
KOBYASHI INVITES BIOMIX,2005-10-29,18:00,,,,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,99,[ELECTRONIC NEWSCHOOL BEATS],"[RELATIF YANN, JEREMY NORRIS, STEVEN DE PEVEN.]",false,false
LOVEBEATS,2005-10-29,22:00,2005-10-30,,,Vak Zuid,Olympisch Stadion 35,52.344575,4.854739,10.00,12.00,1200,[OM NOOIT MEER TE VERGETEN],"[DJ D-RASHID, DJ MELLY MEL, DJ BASSLINE]",false,false
THE UNOFFICIAL ADE AFTERPARTY,2005-10-29,05:00,2005-10-29,13:00,480.0,Winston Kingdom,Warmoestraat 129,52.373843,4.896325,6.00,6.00,,,"[VINCE WATSON, BORIS WERNER, ROBERT CAGE, MF & EJ]",false,false
RAUW LIVE,2005-10-28,,,,,Bg,Oosterdokskade 3-5,52.375918,4.907437,12.50,12.50,250,,"[THE DISCOTWINS AKA DJ PAUL EVERREADY & DJ SANYI, HANDEL, MEDIENGRUPPE TELEKOMMANDER, SAMMY JO, CANTANKEROUS, GEIGERCOUNTING, JOOST VAN BELLEN]",false,false
AMS BOOKINGS VS SUB CULTURE,2005-10-28,23:00,2005-10-29,05:00,360.0,Akhnaton,Nieuwezijds Kolk 25,52.376272,4.894322,6.50,6.50,250,,"[LENNERT B, ZOËXENIA, NUNO DOS SANTOS, JEROME, JUAN SANCHEZ, PINXT]",false,false
THE RETURN OF THE BOOTYPOP PHANTOM,2005-10-28,20:00,2005-10-29,04:00,480.0,Bitterzoet,Spuistraat 2,52.372263,4.88949,5.00,5.00,,,"[BENZO, DJ PARKER JONES, SEYMOUR BITS, DE JEUGD VAN TEGENWOORDIG, DJ GALL & GALL]",false,false
NIGHTPEOPLE,2005-10-28,22:00,2005-10-29,05:00,420.0,Club La,Kerkstraat 50 - 52,52.365339,4.885535,7.00,7.00,,"[HOUSE, GROOVE, CLUB, TRANCE]","[JOEL, BICKER, DJ NIELS MARIEE]",false,false
CLUB MAGAZIJN,2005-10-28,21:00,2005-10-29,04:00,420.0,Club Magazijn,Warmoerstraat 170,52.373669,4.895666,,,1100,,"[DJ NAUGHTY, MAX 404]",false,false
PLANET HOUSE,2005-10-28,23:00,2005-10-29,05:00,360.0,Club More,Rozengracht 133,,,12.50,12.50,250,[HOUSE],"[GRANT NELSON, MARCELLA, RAMON DIAZ, LEO MORENO, MISS BUNTY, ACE ON SAX]",false,false
PLATFROM MUSIC/ROSA PRESENTS,2005-10-28,,,,,Desmet,Plantage Middenlaan 4a,52.365527,4.914202,0.00,0.00,,,"[ASLE, RUMPISTOL, RASMUS MØBIUS, DJ MORTEN TRØST AKA SOULMAGIC]",false,false
LEF & POLITICS OF DANCING,2005-10-28,23:00,2005-10-29,05:00,360.0,Escape,Rembrandtplein 11,52.366428,4.896349,20.00,25.00,250,,"[FERRY CORSTEN, PAUL VAN DYK, RONALD VAN GELDEREN]",false,false
DUTCH RARE GROOVE,2005-10-28,22:00,2005-10-29,04:00,360.0,Fantasio,Prins Hendrikkade 142,,,5.00,5.00,1100,,"[C-MON & KYPSKI, DJ GIT HYPE, DRG BAND]",false,false
COLLABS SESSION SPECIAL,2005-10-28,22:00,2005-10-29,04:00,360.0,Hotel Arena,'s-gravesandestraat 51,52.360576,4.915968,17.00,19.00,,,"[CHRIS LIEBING, SPEEDY J, ESTROE, DIMI ANGÉLIS]",false,false
2 DAYS OF ACE PRESENTED BY HITMEISTER D,2005-10-28,23:00,2005-10-29,05:00,360.0,Jimmy Woo,Korte Leidsedwarsstraat 18,52.364116,4.883464,10.00,10.00,250,"[HOUSE, ECLECTIC, FUNK]","[JERMAINE S, DAME, D-RASHID, HITMEISTER D, DUNCAN DE LA FUNK, LA ONA]",false,false
KINETIC ARTIST SHOWCASE WITH TILT EVENTS,2005-10-28,23:00,2005-10-29,05:00,360.0,Kingdom Marcanti,Jan Van Galenstraat 6-10,,,17.00,17.00,1100,[TECHNO],"[CHRISTIAN WÜNSCH, JAMES RUSKIN, DAVE ANGEL, MARK BROOM, OLIVER HO]",false,false
MYSTIC GROOVES PRESENTS,2005-10-28,21:00,2005-10-29,05:00,480.0,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,7.00,7.00,,,"[DJS BOBBY FRICTION & NIHAL, DJS SAFRI & MPSPILOT]",false,false
CLASSUAL FRIDAY,2005-10-28,23:00,2005-10-29,05:00,360.0,Ministry,Reguliersdwarsstraat 12,52.366699,4.88963,10.00,10.00,400,[URBAN],"[DJ MBA, DJ KID, DJ LOPES, DJ G-NO MC MICHAEL BRYAN]",false,false
EVILECTRO,2005-10-28,,,,,Occii,Amstelveenseweg 134,52.354275,4.855605,,,250,,"[CHARLY KENT, BASTARDS OF LOVE, RA-X, JETLAG, DJ M, DJ LI-Z, DJ ANAL CONTORTIONIST]",false,false
CLUBNIGHT,2005-10-28,23:00,2005-10-29,05:00,360.0,Odeon Theater,Singel 460,,,10.00,10.00,,,[CELSIUS DJ],false,false
BOEM TSJAK PART 1,2005-10-28,,,,,Pakhuis Wilhelmina,Veemkade 576,52.374876,4.93445,7.50,7.50,550,,"[FASTGRAPH, COMTRON, RUDE 66, VINCE WATSON, STERAC ELECTRONICS]",false,false
EXTREMA MUSIC & EARPROOF.COM PRESENT,2005-10-28,23:00,2005-10-29,04:00,300.0,Panama,Oostelijke Handelskade 4,52.374931,4.930309,12.50,12.50,250,,"[FREESTYLERS DJ SET  FEATURING MC SIR REAL, JOHN ACQUAVIVA, BART VAN WISSEN, GENE FARRIS, RENE AMESZ]",false,false
KINDRED SPIRITS WEEKENDER (TBC,2005-10-28,23:00,2005-10-29,05:00,360.0,Paradiso,Weteringschans 6-8,52.362277,4.883945,,,,[SOUL],,false,false
ECLECTIC RAIN,2005-10-28,23:00,2005-10-29,04:00,300.0,Rain,Rembrandtplein 44,52.365901,4.897413,10.00,10.00,,,,false,false
THANK GOD IT'S FRIDAY,2005-10-28,23:00,2005-10-29,05:00,360.0,Sinners,Wagenstraat 3-7,52.366729,4.899401,11.00,11.00,,,,false,false
WELCOME TO THE FUTURE,2005-10-28,20:00,2005-10-29,03:30,450.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,10.00,10.00,,,"[HANDEL, LE CLIC, EC GROOVE SOCIETY, QUAZAR, DJ JUN-X, THE PENELOPES, DK SHOCKER, JOHNLORDFONDA]",false,false
SONAR KOLLEKTIV LABEL NIGHT,2005-10-28,23:00,,,,Sugarfactory,Lijnbaansgracht T.o. De Melkweg,52.364798,4.881735,10.00,12.50,,,"[MICATONE, DIXON WAHOO, DANIEL W. BEST, EDO SALGADO]",false,false
2 DAYS OF ACE,2005-10-28,21:00,2005-10-29,03:00,360.0,Suzie Wong,Korte Leidsedwarsstraat 45,,,0.00,0.00,,,"[JAZIAH, MANGA, MELLY MEL, SIR EDWARD, JETHRO ANGKOTTA ON PERSUSSION]",false,false
FUSE-IN,2005-10-28,22:00,2005-10-29,03:00,300.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,,,1100,,[KEVIN SAUNDERSON],false,false
HINDI NATION,2005-10-28,23:00,2005-10-29,05:00,360.0,The Powerzone,Daniel Goedkoopstr. 1-3,52.343369,4.918505,,,3500,,,false,false
THE ZOO MADHOUSE SPECIAL,2005-10-28,22:00,2005-10-29,04:00,360.0,The Zebra,Korte Leidsedwarsstraat 14,52.364116,4.883464,10.00,10.00,1100,,"[DJ JEAN, RANDY KATANA, MARK VAN DALE, E-CRAIG]",false,false
DJ BROADCAST VS LA FRUTTARIA,2005-10-28,18:00,2005-10-29,03:00,540.0,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,99,,"[MELON & MR. KOSTAS HOM, VICTOR BAKHUIS, ERIC B YOUNG]",false,false
TRANS BALKAN EXPRESS,2005-10-28,21:00,2005-10-29,04:00,420.0,Winston Int.,Warmoesstraat 129,,,7.00,7.00,,,[OMFO],false,false
DAVE CLARKE,2005-10-27,22:30,2005-10-28,06:00,450.0,Bg,Oosterdokskade 3-5,52.375918,4.907437,12.50,12.50,400,,"[DAVE CLARKE, FIXMER & MC CARTHY, JOOST VAN BELLEN, JORIS VOORN, ANTHONY ROTHER]",false,false
DANCE OPERA ORFEO  OPENING,2005-10-27,,,,,Beurs Van Berlage,Damrak 213,52.375185,4.895984,,,,,,false,false
BITTERZOET,2005-10-27,21:00,2005-10-28,03:00,360.0,Bitterzoet,Spuistraat 2,52.372263,4.88949,5.00,5.00,1100,,"[REDNOSEDISTRIKT, BENNY SINGS]",false,false
CLUB MAGAZIJN,2005-10-27,21:00,2005-10-28,03:00,360.0,Club Magazijn,Warmoerstraat 170,52.373669,4.895666,7.50,7.50,1100,,"[KRAAK & SMAAK, CHAMELIAN, LEROY REY, MR SPEAK]",false,false
FRANCHISE SPECIAL,2005-10-27,22:00,2005-10-28,04:00,360.0,Escape,Rembrandtplein 11,52.366428,4.896349,10.00,10.00,1100,,"[ERICK E, TOM DE NEEF, BILLY THE KLIT, MC SPYDER]",false,false
FRANCHISE SPECIAL,2005-10-27,22:00,2005-10-28,04:00,360.0,Escape,Rembrandtplein 11,52.366994,4.896383,10.00,10.00,1100,,[HITMEISTER D],false,false
MICROMUSIC,2005-10-27,22:00,2005-10-28,03:00,300.0,Fantasio,Prins Hendrikkade 142,52.373052,4.907172,5.00,5.00,,,"[LO-BAT, LDER TANTE RENATE, MANIACS OF NOISE, STU..., DJS MONZA]",false,false
DEFECTED IN THA HOUSE,2005-10-27,23:00,2005-10-28,04:00,300.0,Hotel Arena,'s-gravesandestraat 51,52.360576,4.915968,17.50,20.00,400,,"[MARTIN SOLVEIG, SIMON DUNMORE, DJ ROOG, RICKY RIVARO]",false,false
WOO HAA THE DIRTY SOUTH BOY SPECIAL,2005-10-27,23:00,2005-10-28,04:00,300.0,Jimmy Woo,Korte Leidsedwarsstraat 18,52.364116,4.883464,10.00,10.00,550,,"[DJ MR.WIX, DJ MR.GOLD, DJ KEES DE KONING]",false,false
TRAFFIC PRESENTS: COCOON,2005-10-27,22:30,2005-10-28,05:00,390.0,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,15.00,15.00,400,,"[JACEK SIENKIEWICZ, PASCAL FEOS, FRANK LORBERTONI RIOS, ARON FRIEDMAN, DAVID LABEIJ, DJ RAMCHEZ, DJ PEP]",false,false
JOSH WINK AND OTHERS,2005-10-27,22:30,2005-10-28,05:00,390.0,Melkweg,Lijnbaansgracht 234a,,,15.00,15.00,400,,"[JOSH WINK, 16 BIT LOLITAS, BENNY RODRIGUES, MICHEL DE HEIJ, GIDEON]",false,false
BLISS,2005-10-27,22:00,2005-10-28,04:00,360.0,Odeon Theater,Singel 460,,,10.00,10.00,500,"[DEEP, SOULFUL SEXY HOUSE MUSIC, FUNKY GROOVES]",,false,false
MARINE PARADE LABEL PARTY,2005-10-27,21:00,2005-10-28,05:00,480.0,Pakhuis Wilhelmina,Veemkade 576,52.374876,4.93445,7.50,7.50,1100,,,false,false
1 MANAGEMENT PRESENTS,2005-10-27,22:00,2005-10-28,04:00,360.0,Panama,Oostelijke Handelskade 4,52.374931,4.930309,,,1000,,"[DON DIABLO, ERICK E, LUCIEN FOORT, GREGOR SALTO, FEDDE LE GRAND, JIP DELUXE, BILLY THE KLIT, FUNKERMAN, VOTION, LACROIX, WILLIAM SHAGSPEARE, PHILIP YOUNG, SIDNEY SAMSON, DAZZLE]",false,false
SOULWAX NITE VERSION LIVE,2005-10-27,23:00,2005-10-28,05:00,360.0,Paradiso,Weteringschans 6-8,52.362277,4.883945,,,,,"[SOULWAX NITE VERSIONS, CAGED BABY]",false,false
RAIN,2005-10-27,23:00,2005-10-28,07:00,480.0,Rain,Rembrandtplein 44,52.365901,4.897413,15.00,15.00,1100,,,false,false
FEAR,2005-10-27,19:00,2005-10-28,01:00,360.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,10.00,10.00,1100,,"[PAUL SPARKES, DIVE, SANDRIEN, AIDEN LAVELLE, JOHN, TAYLOR, CHRIS SALT, DJ M-CECILE]",false,false
ELECTRONATION,2005-10-27,20:00,2005-10-28,05:00,540.0,Sugarfactory,Lijnbaansgracht T.o. De Melkweg,52.364798,4.881735,10.00,15.00,,,"[VECTOR LOVERS, JORI HULKKONEN, BILLY NASTY, SOLVENT, DK7  (OUTPUT, DJ EVA MARIA]",false,false
MAGMA,2005-10-27,19:00,2005-10-28,04:00,540.0,Supper,Jonge Roelensteeg 21,52.367547,4.888833,5.00,5.00,1100,,,false,false
HED KANDI PARTY,2005-10-27,23:00,2005-10-28,05:00,360.0,Supperclubcruise,"Ruyterkade, Pier 4",,,15.00,18.00,,,"[ROB WILDER, PAUL WILKENS, JOHN JONES, ANDY NORMAN, LAURA, AND THE HED KANDI DJ CONTEST FINALISTS]",false,false
BEYOURSELF MUSIC & ANNA AGENCY: MARCO V,2005-10-27,22:00,2005-10-28,02:00,240.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,5.00,5.00,,,[MARCO V],false,false
LUCY LEE,2005-10-27,22:00,2005-10-28,03:00,300.0,The Zebra,Korte Leidsedwarsstraat 14,52.364116,4.883464,8.00,8.00,,,"[TIMOTHY WATT, GOODGRIP, MISS SUGAWARE]",false,false
ELECTRIC BOOGIELAND ADE SPECIAL,2005-10-27,18:00,2005-10-28,01:00,420.0,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,99,"[DIRTY ELECTRO, FUNKIN, PUMPIN DISCO, ACID KICKS ]","[DIRT CREW AKA BREAK3000, STEFFI, RICHARD, SHIVA]",false,false
FINISH LIVE DANCE,2005-10-27,21:00,2005-10-28,11:00,840.0,Winston Int.,Warmoesstraat 131,,,5.00,5.00,250,"[DANCE, TRANSBALKANN, HIPHOP]","[ACCU, KONEVELJET, O.M.F.O & DJ AISCREAM]",false,false
