GIRLSLOVEDJ'S PRESENTS,2009-10-24,23:00,2009-10-25,05:00,360.0,Odeon Theater,Singel 460,,,15.00,17.00,1100,[CLUB],"[KLEVER, DJ CRAZE, JAZIAH, MISSINGLINKS, RUBYWAX, JIM AASGIER & NIZZLE, LARS VEGAS, TOMDAMIENLO, OSLO HILTON, RUBIX.]",false,false
TOPBILLIN' ELECTRONICAN,2009-10-24,21:00,2009-10-25,02:00,300.0,Onefourone,Overtoom 141,52.362071,4.87295,10.00,10.00,,"[ALTERNATIVE DANCE, HIP HOP]",,false,false
BASSERK LABEL NIGHT,2009-10-24,23:00,2009-10-25,05:00,360.0,Ot301,Overtoom 301,52.360186,4.865394,10.00,10.00,400,[ALTERNATIVE DANCE],"[RICKY Y RULO, BRONSTIBOCK, CAPACOCHA, RAWFARE, LAZY LATE KIDZ, GTRONIC]",false,false
GO DUTCH,2009-10-24,22:00,2009-10-25,04:00,360.0,Panama,Oostelijke Handelskade 4,52.374931,4.930309,12.50,15.00,1000,[HOUSE],,false,false
DEKMANTEL,2009-10-24,23:30,2009-10-25,05:30,360.0,Paradiso,Weteringschans 6-8,52.362277,4.883945,17.50,17.50,1300,[DISCO],"[DERRICK MAY, DISCO 3000, SADAR BAHAR, CASPER TIELROOIJ, KEITH WORTHY, THOMAS MARTOJO, ANTAL, SAN PROPER]",false,false
STROM RECORDINGS & JOYRIDERS SHOWCASE,2009-10-24,23:00,2009-10-25,05:00,360.0,Rain,Rembrandtplein 44,52.365901,4.897413,12.00,17.00,,"[ELECTRO, HIP HOP, HOUSE]","[WHEN HARRY MET SALLY & TESS IS MORE, JAMES NIDECKER & FRANKLIN REEVES, K-FRESH, MR SPEAK, JAY B, MO MC]",false,false
PLAYECTRA LABELNIGHT,2009-10-24,21:00,2009-10-25,03:00,360.0,St. Pauls,Gravenstraat 24 B,52.374253,4.891853,0.00,0.00,200,[HOUSE],"[DJ AMIR, JEFREAK, RISHI RICARDO, WALDORF & STATLER, GFREAXX, FRANKY SWEETZ, JODY MEYER, VELVET, COLL SELINI]",false,false
24 HOUR PARTY PEOPLE SUPPLEMENT FACTS,2009-10-24,09:00,2009-10-24,20:00,660.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,10.00,12.00,530,"[TECHNO, MINIMAL]","[ITALOBOYZ, ILLE BITCH & UNDERS, MORITZ, FLOWING]",false,false
WTTF PRESENTS: MOON HARBOUR & SOWESO & WHATPEO,2009-10-24,23:00,2009-10-25,13:00,840.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,14.00,14.00,530,"[TECHNO, MINIMAL]","[MATTHIAS TANZMANN, LUNA CITY EXPRESS, BORIS WERNER, DAN DRASTIC, LAUHAUS, KABALE UND LIEBE, MAAYAN NIDAM, MAKAM, MARC SCHNEIDER]",false,false
VRIJBUITERS GO BERLIN UNDERGROUND,2009-10-24,22:00,2009-10-25,10:00,720.0,Studio/k,Timorplein 62,52.365581,4.935035,15.00,15.00,,,"[ONNO, MAKCIM, DAN GHENACIA, ANTHONY COLLINS, REISS, OLENE KADAR, DE MAN ZONDER SCHADUW, KRAUSE DUO, JACKMATE, SANDRIEN, FRODO, RAMCHEZ, PEP, KAREEM RAIHANI, QUARTIER MUSTACHE]",false,false
"IDEAL AUDIO, HERZBLUT & PICKADOLL NIGHT",2009-10-24,23:00,2009-10-25,05:00,360.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,15.00,15.00,450,,,false,false
DIGITALSOUL & OM RECORDS,2009-10-24,23:00,2009-10-25,03:00,240.0,Supper,Jonge Roelensteeg 21,52.367547,4.888833,10.00,15.00,,[SOUL],"[PEZZNER LIVE, SOUL MIGRANTZ, DEKKY, JEFF ALEXANDER, STEVE BOOMSELECTER, DJ HEATHER, DJ FLUID, AL VELILLA, IAN SOUL, DRU69]",false,false
FETTE SJIT (PHAT SH*T) LIVE,2009-10-24,23:00,2009-10-25,08:00,540.0,Supperclub Cruise,"Ruyterkade, Pier 14",52.379128,4.900272,15.00,19.00,800,[HOUSE],"[CHRIS LAKE, TOM DE NEEF, MASTIKSOUL, PETER GELDERBLOM, NICK & DANNY CHATELAIN, LUCIEN FOORT, BAGGI BEGOVIC, DJ CHUS, JODEE KITCH., OZ ROMITA, ANGEL MANUEL, NATARCIA, FREAQZ 2 HOUSE, ROY MALONE, TOMMY VEE, JORDAN RIVERA, EDWIN DIERGAARDE, MC PRYME, MC JACK DE RAPPER, SHEREETHA CAMPELL]",false,false
AN AMSTERDAM DANCE EVENT SPECIAL,2009-10-24,23:00,2009-10-25,04:00,300.0,The Mansion,Hobbemastraat 2,52.361452,4.882344,10.00,10.00,,,,false,false
COCOON GOES AMSTERDAM,2009-10-24,22:00,2009-10-25,06:00,480.0,The Powerzone,Daniel Goedkoopstr. 1-3,52.343369,4.918505,32.50,40.00,3500,"[MINIMAL, HOUSE, TECHNO]","[SVEN VÄTH, KAROTTE, EXTRAWELT, MARKUS FIX, RAUWKOST, LOOPS, DANIEL SANCHEZ, JOEY DANIEL, OLIVIER WEITER]",false,false
ONE LOVE: DAVID GUETTA,2009-10-24,23:00,2009-10-25,05:00,360.0,The Sand,Rhoneweg 36/1,52.390402,4.824743,33.00,33.00,3000,,"[DAVID GUETTA, CHUCKIE, AFROJACK]",true,false
RESIDENT ADVISOR,2009-10-24,22:30,2009-10-25,05:00,390.0,Trouw Amsterdam,Wibautstraat 131,52.354664,4.912051,15.00,17.50,,,,false,false
VINYLIZED FINAL FIVE & TWSTD AFTERPARTY,2009-10-24,20:00,,,,Twstd,Weteringschans 157,52.359747,4.889935,0.00,0.00,200,[SOUL],"[ARJUNA SCHIKS, JULIUS GELUK, TIM WOLFF, AUDIOMILCH, SEBASTIAN SLEEBOS, GINEERZ OF SOUL, SHOCK ROYAL, KEVIN ARNEMANN & TEATRO KULTKA]",false,false
OBSESSIONZ,2009-10-24,23:00,2009-10-25,04:00,300.0,Vak Zuid,Olympisch Stadion 35,52.344575,4.854739,15.00,25.00,900,"[ECLECTIC, LATINHOUSE, HOUSE, SALSA]","[D-RASHID, THE PARTYSQUAD, IRWAN, FLAVA, SMASH PARKER, W.PEREIRA, QUINTTIN, MAURI, MC O, BRACE]",false,false
"YES, PLEASE! INVITES THE FAMILY",2009-10-24,22:00,2009-10-25,05:00,420.0,Werck,Prinsengracht 277,52.374974,4.883672,,,,,"[JEREMY, OSCAR P, ROBERTO DE CARLO, BLACKSOUL, GROOVESERVICE, SERGIO FLORES, LE ROI]",false,false
LOVELAND,2009-10-24,22:00,2009-10-25,06:00,480.0,Westerunie,Klönne Plein 4-6,52.386808,4.869991,20.00,25.00,1200,[DISCO],,false,false
THE BLOG PARTIES,2009-10-24,22:00,2009-10-25,05:00,420.0,Winston Int.,Warmoesstraat 131,,,7.00,7.00,,[ALTERNATIVE DANCE],,false,false
G-SHOCK PRESENTS: VICE PARTY,2009-10-23,23:00,2009-10-24,04:00,300.0,Bitterzoet,Spuistraat 2,52.372263,4.88949,,,,,"[GOLDEN BUG, TELONIUS, MOULLINEX, MANUEL KIM]",false,false
JOHN DAHLBACK & FRIENDS,2009-10-24,00:00,2009-10-23,07:00,-1020.0,Boom Chicago,Leidseplein 12,52.37263,4.879139,15.00,15.00,,,,false,false
AMSTERDAM DANCE CLASH,2009-10-23,22:00,2009-10-24,06:00,480.0,Bulldog Palace,Leidseplein,52.366352,4.887227,0.00,0.00,450,"[GROOVE, SOULFULL DEEP FUNKY LATIN, TECHOUSE]","[D.O.N.S., DR KUCHO, ROB BOSKAMP, MIKE L., DK WATTS, ONNIK, BEATTHIEFS, LUCKY CHARMES, TONY VERDULT, DIRTYROCKERS, DAMIEN J CARTER, NICK FIORUCCI, DAVE RAMONE, DJ EEVEE, MC LOU-E]",false,false
KWAST,2009-10-23,22:00,2009-10-24,03:00,300.0,Canvas,Wibautstraat 150,52.353614,4.912207,10.00,10.00,,[DRUM N BASS],,false,false
AMSTERDAM SOUND PRESENTS,2009-10-23,22:00,2009-10-24,04:00,360.0,Club 8,Admiraal De Ruijterweg 56 B,52.371242,4.86195,8.00,9.00,250,,,false,false
"EVERY FRIDAY \"\"LATIN POP NIGHT",2009-10-23,23:00,2009-10-24,05:00,360.0,Club Candela,Korte Leidsestraat 85-87,,,5.00,5.00,250,"[LATIN, POP]","[DJ PORTILLA, DJ NXT, DJ EYE]",false,false
FAMOUS,2009-10-23,23:00,2009-10-24,05:00,360.0,Club Home,Wagenstraat 4-7,52.366566,4.899401,12.50,12.50,,,"[JEROME ISMA-AE, MATTHEW DEKAY, GLENN MORRISON, REMY, RAVENE VOLUZ]",false,false
VUIG,2009-10-23,23:00,2009-10-24,14:00,900.0,Club Mp3,Voetboogstraat 3,,,10.00,10.00,,[HOUSEMUSIC],,false,false
FLOORPLAY,2009-10-23,22:00,2009-10-24,05:00,420.0,Club Nl,Nieuwezijds Voorburgwal 169,52.372064,4.891011,10.00,10.00,,,,false,false
LATINXPERIENCE,2009-10-23,22:00,2009-10-24,06:00,480.0,Club Prime,Rembrandtplein 22,52.365739,4.896266,7.00,7.00,350,"[FUNKY GROOVY LATINHOUSE, TRUEHOUSE, TECHOUSE]","[REAL EL CANARIO, JEAN ELAN, MIKE L., ROB BOSKAMP, DENNIS THE MENACE, BIG WORLD, SERGIO FLORES, JODEE KITCH, JORDAN RIVERA, DJ Q, JAY BUCA, LE MAR, MC AWI, REMKO SMID ON SAX]",false,false
UPTOWN EXPRESS,2009-10-23,,,,,Club Up,Korte Leidsedwarsstraat 26-i,,,8.00,8.00,,[DISCO],"[DANIEL WANG ), BEPPE LODA, TOM TRAGO, TAKO, DISCO EXOTA, GSTRING, MARCO & ORPHEO), MARCUS, MELCHIOR, STRANGE BOUTIQUE, AFROBOT]",false,false
DE HEEREN VAN AEMSTEL LIVE,2009-10-23,22:30,,,,De Heeren Van Aemstel,Thorbeckeplein 5,52.365552,4.895929,,,,[NEDERLANDSTALIG],,false,false
DISCO DISCO YOWSAH,2009-10-23,22:00,2009-10-24,04:00,360.0,De Kring,Kleine Gartmansplantsoen 7-9,52.363575,4.883355,8.00,8.00,,[DISCO],"[DANIEL WANG, TOM TRAGO, TAKO, GSTRING, MARCO & OPRHEU, STRANGE BOUTIQUE]",false,false
RAYMUNDO INVITES REMANIAX,2009-10-23,23:00,2009-10-24,03:00,240.0,De Kroon,Rembrandtplein 17,52.366492,4.8967,0.00,0.00,,"[HOUSE, CLUB, TECHHOUSE, ELECTRO]","[RAYMUNDO, REMANIAX]",false,false
THE BEST OF PAUL VAN DYK,2009-10-23,22:00,2009-10-24,05:00,420.0,Escape,Rembrandtplein 11,52.366428,4.896349,22.50,27.50,1300,,"[PAUL VAN DYK, GIUSEPPE OTTAVIANI, FILO & PERI, STEVE MULDER]",false,false
THE 5 BEATS,2009-10-23,23:00,2009-10-24,05:00,360.0,Escape Delux,Amstel 70,52.366994,4.896383,12.50,15.00,,,"[MANOO, ROCCO, ALIX ALVAREZ, MR. V, FRANCK ROGER]",false,false
BATERIA,2009-10-23,23:00,2009-10-24,04:00,300.0,Escape Delux,Amstel 70,52.366428,4.896349,12.50,12.50,250,[BASS],,false,false
HEROES,2009-10-23,22:00,2009-10-24,05:30,450.0,Flex Bar,Pazzanistraat 1,52.385827,4.871706,12.00,15.00,,[DISCO],,false,false
THE KARAOKE BAR EXTRA LONG,2009-10-23,23:00,2009-10-24,08:00,540.0,Godiva,Handboogstraat 15hs,52.373801,4.890935,8.00,10.00,,"[TECHNO, MINIMAL]","[MATTHIJS GROOS & FLORIAN RATH, MARK AUGUST, DASO LIVE, DE MAN ZONDER SCHADUW, DANIEL MEHLHART, JAMA & MYSTERY GUEST]",false,false
GROOVE ARMADA PRESENTS: BLACKLIGHT,2009-10-23,21:00,2009-10-24,06:00,540.0,Heineken Music Hall,Arena Boulevard 1,,,35.00,35.00,,,,false,false
HOUSEXY,2009-10-23,23:00,2009-10-24,05:00,360.0,Hotel Arena,'s-gravesandestraat 51,52.360576,4.915968,15.00,18.00,,,"[FREEMASONS, ERICK E, DENNIS CHRISTOPHER, PATRICK HAGENAAR, GREG VAN BUEREN, SEBASTIAN DAVIDSON, DEKKY, MC CHORAL]",false,false
STEALTH LIVE,2009-10-23,22:00,2009-10-24,05:00,420.0,Jimmy Woo,Korte Leidsedwarsstraat 18,52.364116,4.883464,15.00,15.00,550,,,false,false
MAKING CONTAKT,2009-10-23,19:00,,,,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,10.00,10.00,,,,false,false
LAURENT GARNIER (LIVE,2009-10-23,20:30,2009-10-23,23:00,150.0,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,17.50,17.50,,,,false,false
DAVE CLARKE PRESENTS,2009-10-23,22:00,2009-10-24,05:00,420.0,Melkweg,Lijnbaansgracht 234a,52.364837,4.881273,18.00,18.00,,,,false,false
STUDIO MTV INVITES TOPNOTCH,2009-10-23,21:00,2009-10-24,04:00,420.0,Mtv Studios,Tt. Neveritaweg 6,52.400121,4.893654,10.00,10.00,,[HARDERE STIJLEN],,false,false
PIEKUP: UPON YOU,2009-10-23,23:00,2009-10-24,09:00,600.0,Odeon Theater,Singel 460,,,13.00,15.00,1100,"[TECHNO, MINIMAL]",,false,false
"HEADQUARTERS, HOMEBASE FOR BEATLOVERS",2009-10-23,21:00,2009-10-24,02:00,300.0,Onefourone,Overtoom 141,52.362071,4.87295,6.00,6.00,,[HIP HOP],,false,false
BOMB DIGGY,2009-10-24,00:00,2009-10-23,05:00,-1140.0,Ot301,Overtoom 301,52.360186,4.865394,10.00,10.00,400,,"[TOMMY TEQUILA, MAKKS, FILASTINE, MATAKLAP, DANIEL HAAKSMAN, OCTA PUSH]",false,false
STRICTLY DEFECTED,2009-10-23,22:00,2009-10-24,04:00,360.0,Panama,Oostelijke Handelskade 4,52.374931,4.930309,17.50,17.50,1000,,,false,false
OI! INVITES DUB POLICE,2009-10-24,00:00,2009-10-23,05:00,-1140.0,Paradiso,Weteringschans 6-8,52.362277,4.883945,15.00,15.00,1500,[DUBSTEP],,false,false
STONEBRIDGE & FRIENDS: INDEPENDANT BOOKINGS,2009-10-23,23:00,2009-10-24,05:00,360.0,Rain,Rembrandtplein 44,52.365901,4.897413,7.00,12.00,,,"[STONEBRIDGE, MATT JOKO, LIL JOEY, IRWAN, FLAVA, RISHI ROMERO, MC ICEMAN]",false,false
PLAYECTRA LABELNIGHT,2009-10-23,21:00,2009-10-24,02:00,300.0,St. Pauls,Gravenstraat 24 B,52.374253,4.891853,0.00,0.00,200,[HOUSE],"[CHRIS SALMAN & VINCENT NOVAL, LUGAR, JAQUELINO FERREIRA, SQUEEZE, DJ QRIUS, THE BOARDROOM]",false,false
ITEC & HEY! RECORDINGS & HIGHLAND BEATS,2009-10-23,17:00,2009-10-23,22:00,300.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,,,530,"[TECHNO, MINIMAL]","[MICHEL DE HEY, JON RUNDELL, JAN LIEFHEBBER, LONE STRIKER, PAUL SPARKES, MC MARXMAN]",false,false
AGENT AUDIO & BABYLON,2009-10-23,22:00,2009-10-24,05:00,420.0,De Kroon,Rembrandtplein 17,52.366253,4.897123,12.00,14.00,530,,"[DAVIDE SQUILLACE, LUCA BACCHETTI, MICHEL DE HEY, ISIS, PRESETONE, JUAN SANCHEZ, MIKE SHERIDAN]",false,false
THE UNIVERSE & GO BANG,2009-10-23,22:30,2009-10-24,04:00,330.0,Studio/k,Timorplein 62,52.365581,4.935035,9.00,10.00,,,"[MAURICE FULTON, KYLE HALL, THE PLEASE, DOMINGGUS, EELCO COUVREUR, THOMAS MARTOJO, CASPER TIELROOIJ]",false,false
MN2S,2009-10-24,00:00,2009-10-23,04:00,-1200.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,,,450,,,false,false
NO GUTS NO GLORY (ALBUMRELEASE,2009-10-23,20:00,2009-10-24,00:00,240.0,Sugarfactory,Lijnbaansgracht 238,52.364798,4.881735,9.50,9.50,450,,,false,false
PURPLE MUSIC NIGHT,2009-10-23,22:00,2009-10-24,06:00,480.0,Supper,Jonge Roelensteeg 21,52.367547,4.888833,11.99,11.99,,"[HOUSE, FUNK]","[JAMIE LEWIS, DJ MEME, ALFRED AZZETTO, ANTHONY ROMENO, RICHARD EARNSHAW, BAZ, MIKE SCOT, PANEVINO, JUSTIN MICHAEL, BORN TO FUNK, MARLY MAR, ALAN LUNA]",false,false
